id,tipo_area,dettaglio,ora_inizio,ora_fine,disposizio,posti,municipio,longitudine,latitudine
31659,carico scarico merci,,08:00:00,20:00:00,linea,2,3,9.2051186,45.4779042
31764,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1769537,45.4664003
31774,carico scarico merci,merci,08:00:00,20:00:00,linea,1,5,9.1775288,45.437992
31875,carico scarico merci,merci,08:00:00,20:00:00,linea,1,8,9.1531718,45.4849076
31985,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1320923,45.4685391
32052,carico scarico merci,merci,08:00:00,20:00:00,linea,3,6,9.1392829,45.4506375
32088,carico scarico merci,,08:00:00,20:00:00,linea,1,1,9.1982192,45.4632987
32135,carico scarico merci,merci,08:00:00,20:00:00,pettine,2,6,9.1372363,45.4504701
32153,carico scarico merci,merci,08:00:00,20:00:00,linea,1,6,9.1391131,45.4509131
32159,carico scarico merci,merci,08:00:00,20:00:00,spina,1,6,9.1415642,45.451975
32191,carico scarico merci,,08:00:00,20:00:00,pettine,3,1,9.1845019,45.4562477
32201,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1448733,45.4524453
32205,carico scarico merci,merci,08:00:00,20:00:00,linea,3,6,9.1433837,45.4522945
32206,carico scarico merci,merci,08:00:00,20:00:00,linea,1,6,9.1446837,45.4528012
32210,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1458686,45.4530986
32213,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1464526,45.4532902
32301,carico scarico merci,merci,08:00:00,20:00:00,spina,2,6,9.1490606,45.4542643
32315,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1501057,45.4542318
32319,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1517762,45.4547594
32320,carico scarico merci,merci,08:00:00,20:00:00,linea,1,6,9.1517382,45.4550154
32357,carico scarico merci,merci,08:00:00,20:00:00,linea,1,7,9.1605805,45.4583673
32375,carico scarico merci,merci,08:00:00,20:00:00,linea,1,7,9.1631134,45.4591525
32390,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1672731,45.4605782
32404,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.173635,45.4614825
32413,carico scarico merci,merci,08:00:00,20:00:00,linea,4,1,9.1752854,45.4603361
32509,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.2026317,45.4513204
32514,carico scarico merci,merci,08:00:00,20:00:00,linea,3,4,9.2161708,45.4437511
32539,carico scarico merci,hotel,08:00:00,20:00:00,linea,2,5,9.1947241,45.4508798
32562,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2098308,45.4806148
32570,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.1996895,45.479867
32588,carico scarico merci,30 min,08:00:00,20:00:00,linea,2,1,9.2066884,45.4636064
32590,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.168466,45.4573415
32591,carico scarico merci,,08:00:00,20:00:00,linea,1,8,9.1496793,45.4907305
32610,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1830765,45.4688487
32611,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1874361,45.4771334
32619,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1948852,45.4733153
32708,carico scarico merci,,08:00:00,20:00:00,linea,3,7,9.1515084,45.4705166
32987,carico scarico merci,,08:00:00,20:00:00,spina,4,2,9.2137417,45.4935564
33020,carico scarico merci,merci,08:00:00,20:00:00,linea,1,5,9.180048,45.4440025
33176,carico scarico merci,,08:00:00,20:00:00,linea,1,7,9.0662813,45.4628532
33191,carico scarico merci,,08:00:00,20:00:00,linea,2,5,9.2131538,45.4410837
33251,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1657723,45.5238534
33317,carico scarico merci,merci,08:00:00,20:00:00,linea,1,8,9.1710205,45.4837493
33450,carico scarico merci,merci,08:00:00,20:00:00,pettine,2,8,9.1667246,45.4836386
33506,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1648997,45.4831248
33569,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1627647,45.4852837
33594,carico scarico merci,merci,08:00:00,20:00:00,linea,1,8,9.1667743,45.4871201
33673,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1645115,45.4881006
33848,carico scarico merci,30 min,08:00:00,20:00:00,linea,1,8,9.1624976,45.4911352
33866,carico scarico merci,30 min,08:00:00,20:00:00,linea,2,8,9.1620159,45.4906679
33877,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.2102475,45.5115342
33937,carico scarico merci,merci,08:00:00,20:00:00,spina,2,8,9.1572179,45.4938021
33939,carico scarico merci,merci,08:00:00,20:00:00,spina,2,8,9.1568216,45.4935448
33942,carico scarico merci,merci,08:00:00,20:00:00,spina,2,8,9.1511262,45.4898422
33943,carico scarico merci,merci,08:00:00,20:00:00,spina,1,8,9.1511547,45.4898196
33945,carico scarico merci,merci,08:00:00,20:00:00,spina,2,8,9.153673,45.4915075
33946,carico scarico merci,merci,08:00:00,20:00:00,spina,2,8,9.1537286,45.491473
33947,carico scarico merci,merci,08:00:00,20:00:00,spina,2,8,9.1555857,45.4926954
33949,carico scarico merci,merci,08:00:00,20:00:00,spina,2,8,9.1567522,45.4934446
33951,carico scarico merci,merci,08:00:00,20:00:00,spina,2,8,9.1572467,45.4937699
34080,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1412319,45.4613637
34267,carico scarico merci,merci,08:00:00,20:00:00,linea,5,8,9.1586792,45.4863713
34315,carico scarico merci,,08:00:00,20:00:00,linea,3,4,9.2525276,45.4522089
34373,carico scarico merci,merci,08:00:00,20:00:00,linea,3,4,9.215814,45.4442135
34453,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1833399,45.5002012
34458,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1841894,45.4989824
34506,carico scarico merci,,08:00:00,20:00:00,linea,2,4,9.2163154,45.4389273
34512,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.2122583,45.4368611
34521,carico scarico merci,,08:00:00,20:00:00,linea,3,2,9.227897,45.4946685
34613,carico scarico merci,,08:00:00,20:00:00,linea,2,2,9.2217882,45.4904714
34743,carico scarico merci,merci,08:00:00,20:00:00,linea,3,9,9.1799234,45.5040803
34884,carico scarico merci,merci,08:00:00,20:00:00,linea,3,5,9.2072705,45.4488343
34927,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2179916,45.490071
34928,carico scarico merci,merci,08:00:00,20:00:00,linea,3,2,9.2182828,45.4908968
34934,carico scarico merci,merci,08:00:00,20:00:00,linea,1,2,9.2188596,45.4928101
35102,carico scarico merci,merci,08:00:00,20:00:00,linea,6,8,9.1598712,45.4787097
35103,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1598815,45.4789899
35121,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1568041,45.4678209
35202,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2082814,45.4978888
35289,carico scarico merci,,08:00:00,20:00:00,linea,2,2,9.2099407,45.5033649
35334,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.21438,45.4610047
35440,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1699658,45.4766259
35644,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2077799,45.4768009
35945,carico scarico merci,,08:00:00,20:00:00,linea,2,3,9.218709,45.4859476
36003,carico scarico merci,,08:00:00,20:00:00,linea,3,2,9.2073518,45.4945277
36157,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2115377,45.4952185
36213,carico scarico merci,merci,08:00:00,20:00:00,linea,4,3,9.2159661,45.4855392
36226,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2172956,45.4800972
36235,carico scarico merci,merci,08:00:00,20:00:00,linea,4,3,9.2173321,45.4780173
36250,carico scarico merci,30 min,08:00:00,20:00:00,linea,2,3,9.2174602,45.4705141
36256,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2175805,45.4635989
36320,carico scarico merci,,08:00:00,20:00:00,linea,2,4,9.2113443,45.4507952
36324,carico scarico merci,,08:00:00,20:00:00,linea,2,4,9.2111543,45.4504982
36391,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2407146,45.436523
36517,carico scarico merci,merci,08:00:00,20:00:00,pettine,2,6,9.1730092,45.4500545
36614,carico scarico merci,30 min,08:00:00,20:00:00,spina,2,2,9.204634,45.4883189
36665,carico scarico merci,merci,08:00:00,20:00:00,linea,1,8,9.1600784,45.4743493
36703,carico scarico merci,,08:00:00,20:00:00,pettine,1,1,9.1808032,45.4553249
36704,carico scarico merci,,08:00:00,20:00:00,linea,1,1,9.1807522,45.4553289
36916,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.237704,45.4857178
37014,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1448465,45.4671319
37148,carico scarico merci,merci,10:00:00,12:30:00,linea,1,8,9.1730841,45.4821781
37261,carico scarico merci,merci,10:00:00,12:30:00,linea,3,1,9.1756771,45.4807238
37277,carico scarico merci,merci,10:00:00,12:30:00,linea,2,1,9.177433,45.4798718
37284,carico scarico merci,merci,10:00:00,12:30:00,linea,2,1,9.1753728,45.4788688
37299,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1762762,45.4546924
37500,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1887765,45.4798088
37508,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1844529,45.4735553
37509,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1845615,45.4754498
37510,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1844112,45.4771403
37518,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1874553,45.4640412
37519,carico scarico merci,,08:00:00,20:00:00,linea,3,1,9.1867561,45.4639102
37559,carico scarico merci,poste,08:00:00,20:00:00,linea,1,1,9.184378,45.4644505
37589,carico scarico merci,,08:00:00,20:00:00,linea,2,2,9.1950564,45.4932175
37606,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1835838,45.4719035
37609,carico scarico merci,30 min,08:00:00,20:00:00,linea,2,1,9.1962943,45.4714478
37792,carico scarico merci,hotel,08:00:00,20:00:00,linea,4,2,9.2016439,45.486858
37852,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.2035865,45.4574678
37869,carico scarico merci,hotel,08:00:00,20:00:00,linea,2,2,9.2029022,45.4878444
37870,carico scarico merci,hotel,08:00:00,20:00:00,linea,2,2,9.2027954,45.487745
37871,carico scarico merci,,08:00:00,20:00:00,linea,2,2,9.2028887,45.4863493
37908,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.2030626,45.4720404
37952,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.2059781,45.4683779
38079,carico scarico merci,,08:00:00,20:00:00,linea,2,1,9.1904466,45.4609118
38164,carico scarico merci,merci,08:00:00,20:00:00,linea,3,9,9.1886322,45.4868814
38209,carico scarico merci,,08:00:00,20:00:00,linea,3,1,9.1969721,45.4553158
38314,carico scarico merci,,08:00:00,20:00:00,linea,2,1,9.1896343,45.4566493
38369,carico scarico merci,,08:00:00,20:00:00,linea,2,3,9.2284261,45.4888438
38382,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1889804,45.4521358
38504,carico scarico merci,merci,08:00:00,20:00:00,linea,1,2,9.2168731,45.4959267
38645,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.2054125,45.4614446
38782,carico scarico merci,,08:00:00,20:00:00,linea,2,1,9.2033658,45.463782
38857,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1681329,45.4718092
38903,carico scarico merci,,08:00:00,20:00:00,linea,2,1,9.1768794,45.4563339
38927,carico scarico merci,,08:00:00,20:00:00,linea,2,1,9.1686065,45.4651008
38949,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1749712,45.4567629
38952,carico scarico merci,,08:00:00,20:00:00,linea,2,1,9.1761898,45.4566333
39094,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1752861,45.4574489
39151,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.172861,45.458762
39154,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1737715,45.4584974
39163,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1721715,45.4656669
39164,carico scarico merci,merci,08:00:00,20:00:00,linea,6,1,9.1724955,45.4656761
39186,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1724516,45.4629022
39193,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1742895,45.4684241
39261,carico scarico merci,merci,07:00:00,10:00:00,linea,8,1,9.1738329,45.4714769
39309,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2089982,45.4877241
39321,carico scarico merci,,08:00:00,20:00:00,linea,2,1,9.1852183,45.469645
39335,carico scarico merci,,08:00:00,20:00:00,linea,2,1,9.1806262,45.4658642
39344,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1738896,45.4629369
39378,carico scarico merci,,08:00:00,20:00:00,linea,2,2,9.2090557,45.4885025
39384,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1754719,45.466247
39490,carico scarico merci,,08:00:00,20:00:00,linea,2,2,9.2083952,45.4841559
39507,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2093978,45.4839374
39571,carico scarico merci,,08:00:00,20:00:00,linea,3,2,9.204661,45.4841001
39607,carico scarico merci,,08:00:00,20:00:00,linea,2,3,9.2081439,45.4825078
39617,carico scarico merci,,08:00:00,20:00:00,linea,2,2,9.2063155,45.482688
39626,carico scarico merci,,08:00:00,20:00:00,linea,2,2,9.2063916,45.4835799
39660,carico scarico merci,hotel,08:00:00,20:00:00,linea,1,2,9.205174,45.4831226
39676,carico scarico merci,merci,08:00:00,20:00:00,linea,1,3,9.2068954,45.481374
39682,carico scarico merci,hotel,08:00:00,20:00:00,linea,1,3,9.2076326,45.4817988
39700,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2100081,45.4794933
39725,carico scarico merci,,08:00:00,20:00:00,linea,2,1,9.1889774,45.4651754
39787,carico scarico merci,,08:00:00,20:00:00,linea,1,2,9.2051472,45.4810455
39799,carico scarico merci,hotel,08:00:00,20:00:00,linea,2,2,9.2032395,45.4831186
39800,carico scarico merci,hotel,08:00:00,20:00:00,linea,2,2,9.2033585,45.4826145
39803,carico scarico merci,hotel,08:00:00,20:00:00,linea,1,2,9.2030245,45.4833743
39804,carico scarico merci,,08:00:00,20:00:00,linea,4,2,9.2027904,45.4823379
39850,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2014148,45.4819907
39851,carico scarico merci,hotel,08:00:00,20:00:00,linea,2,2,9.2029634,45.4817387
39854,carico scarico merci,,08:00:00,20:00:00,linea,5,2,9.2033441,45.4810487
39867,carico scarico merci,merci,08:00:00,20:00:00,linea,1,2,9.2020784,45.4817699
39870,carico scarico merci,,08:00:00,20:00:00,linea,2,2,9.2017457,45.4819349
39877,carico scarico merci,,08:00:00,20:00:00,linea,3,2,9.2007186,45.4814192
39887,carico scarico merci,,08:00:00,20:00:00,linea,4,2,9.2031877,45.4802166
39896,carico scarico merci,merci,08:00:00,20:00:00,linea,4,3,9.2079444,45.4779111
39915,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.204379,45.4786446
39924,carico scarico merci,,08:00:00,20:00:00,linea,2,2,9.2022896,45.4805522
39958,carico scarico merci,,08:00:00,20:00:00,linea,2,3,9.2034752,45.4787696
39971,carico scarico merci,merci,08:00:00,20:00:00,linea,3,3,9.2072924,45.477034
39999,carico scarico merci,30 min,08:00:00,20:00:00,linea,2,1,9.1901082,45.4705859
40000,carico scarico merci,30 min,08:00:00,20:00:00,linea,3,1,9.1899561,45.4707276
40001,carico scarico merci,30 min,08:00:00,20:00:00,linea,1,1,9.1898572,45.4706865
40005,carico scarico merci,,09:00:00,20:00:00,linea,1,2,9.1998467,45.4805545
40007,carico scarico merci,,09:00:00,20:00:00,linea,1,2,9.1997491,45.4805401
40034,carico scarico merci,merci,08:00:00,19:30:00,linea,2,9,9.190087,45.4922834
40046,carico scarico merci,merci,08:00:00,20:00:00,linea,1,3,9.2029599,45.4777762
40063,carico scarico merci,,08:00:00,20:00:00,linea,3,3,9.2041497,45.4768394
40075,carico scarico merci,30 min,08:00:00,20:00:00,linea,2,2,9.1999133,45.4786644
40083,carico scarico merci,,08:00:00,20:00:00,linea,3,1,9.1906544,45.462709
40104,carico scarico merci,merci,08:00:00,20:00:00,linea,1,3,9.2055392,45.4756023
40116,carico scarico merci,merci,08:00:00,20:00:00,linea,3,2,9.1994508,45.4783956
40121,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.199634,45.4779284
40203,carico scarico merci,,08:00:00,20:00:00,pettine,3,1,9.1982522,45.4634323
40207,carico scarico merci,valori,08:00:00,20:00:00,linea,1,1,9.1991984,45.4665549
40222,carico scarico merci,merci,08:00:00,20:00:00,linea,3,3,9.216642,45.4853906
40249,carico scarico merci,merci,08:00:00,20:00:00,linea,4,3,9.2177769,45.4835684
40258,carico scarico merci,,08:00:00,20:00:00,linea,2,3,9.2202936,45.4823085
40272,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2130622,45.4820971
40289,carico scarico merci,merci,08:00:00,20:00:00,linea,3,3,9.2122814,45.4814006
40318,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2154197,45.4799061
40388,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2196154,45.4803437
40398,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2188913,45.4803375
40612,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2143468,45.4783458
40682,carico scarico merci,merci,08:00:00,19:30:00,linea,2,9,9.188943,45.4910593
40691,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1604405,45.4861199
40740,carico scarico merci,hotel,08:00:00,20:00:00,linea,2,8,9.1547839,45.489822
40741,carico scarico merci,merci,08:00:00,20:00:00,linea,4,8,9.1549594,45.4883378
40761,carico scarico merci,merci,08:00:00,20:00:00,linea,3,3,9.2173949,45.474408
40769,carico scarico merci,merci,08:00:00,20:00:00,linea,4,3,9.2185197,45.4743043
40798,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1789656,45.4953689
40840,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1760546,45.496349
40853,carico scarico merci,merci,08:00:00,20:00:00,spina,3,3,9.212001,45.4774944
40924,carico scarico merci,,08:00:00,20:00:00,linea,2,8,9.1651643,45.4927065
41155,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2085659,45.4776175
41287,carico scarico merci,merci,08:00:00,20:00:00,linea,1,9,9.1846913,45.4927868
41288,carico scarico merci,merci,08:00:00,20:00:00,linea,1,9,9.1847254,45.492866
41320,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1815396,45.493394
41409,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2086131,45.4681501
41414,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2093191,45.469161
41533,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.221441,45.47303
41644,carico scarico merci,,08:00:00,20:00:00,linea,5,2,9.2201575,45.4912272
41881,carico scarico merci,30 min,08:00:00,20:00:00,linea,2,5,9.2001727,45.4508723
41904,carico scarico merci,,08:00:00,20:00:00,linea,2,9,9.1852288,45.4913543
41954,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.2062793,45.4496007
41989,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2184093,45.4491263
42013,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2205708,45.4485078
42144,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2217997,45.4504249
42351,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1688869,45.4420402
42581,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1750896,45.4568424
42716,carico scarico merci,merci,08:00:00,20:00:00,linea,3,5,9.1787821,45.4408265
42965,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1681789,45.4725031
43038,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2088304,45.4743009
43087,carico scarico merci,30 min,08:00:00,20:00:00,linea,2,7,9.1420107,45.4690195
43183,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1458281,45.4684276
43191,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1455126,45.4669525
43193,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1437866,45.467124
43194,carico scarico merci,merci,08:00:00,20:00:00,linea,3,7,9.1425807,45.4673557
43217,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1357874,45.4686619
43285,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1143158,45.4750536
43444,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1577508,45.466765
43460,carico scarico merci,merci,08:00:00,20:00:00,linea,3,7,9.1603668,45.4665692
43465,carico scarico merci,merci,08:00:00,20:00:00,linea,1,7,9.1614889,45.4664879
43480,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1618186,45.465714
43485,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1633292,45.46622
43487,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1632321,45.4663614
43505,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1492049,45.4634475
43511,carico scarico merci,,08:00:00,20:00:00,linea,1,7,9.1522933,45.4650663
43625,carico scarico merci,,08:00:00,20:00:00,linea,3,8,9.1499022,45.4799606
43744,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2153081,45.4707459
43790,carico scarico merci,30 min,08:00:00,20:00:00,linea,2,7,9.163465,45.4641374
43875,carico scarico merci,merci,08:00:00,20:00:00,linea,3,3,9.2094937,45.4735627
43895,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2129684,45.4730134
43903,carico scarico merci,merci,08:00:00,20:00:00,linea,3,3,9.2067007,45.4728307
43962,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2085473,45.4700211
44064,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2161012,45.4658248
44096,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2166021,45.4627939
44124,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2148227,45.4659661
44130,carico scarico merci,merci,08:00:00,20:00:00,linea,1,4,9.2148248,45.4667743
44186,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2146391,45.4669268
44189,carico scarico merci,merci,09:00:00,20:00:00,linea,2,4,9.2139882,45.466664
44193,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2130005,45.466479
44207,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2144371,45.464004
44211,carico scarico merci,merci,08:00:00,20:00:00,linea,3,4,9.2135379,45.4624135
44225,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2134652,45.4656702
44249,carico scarico merci,merci,08:00:00,20:00:00,linea,1,4,9.2125053,45.4639846
44270,carico scarico merci,merci,08:00:00,20:00:00,linea,3,4,9.2128145,45.465423
44359,carico scarico merci,merci,08:00:00,20:00:00,linea,3,4,9.2112347,45.4653641
44372,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2097983,45.4625393
44377,carico scarico merci,30 min,08:00:00,20:00:00,linea,2,4,9.2088804,45.4639563
44383,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2097592,45.4657946
44388,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2081295,45.4654259
44405,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2088191,45.4624132
44542,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2071113,45.4706581
44585,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2077385,45.4624791
44599,carico scarico merci,merci,08:00:00,20:00:00,linea,3,4,9.2074059,45.4658974
44602,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2071635,45.4683108
44618,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.207061,45.4643508
44625,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.2073456,45.4628582
44690,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2234635,45.4754232
44761,carico scarico merci,,08:00:00,20:00:00,linea,2,7,9.1522168,45.4713147
44946,carico scarico merci,,08:00:00,20:00:00,linea,2,8,9.1487452,45.4857048
44957,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.151484,45.4575902
44999,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2235077,45.4721813
45100,carico scarico merci,merci,08:00:00,20:00:00,linea,1,4,9.2207601,45.4678645
45221,carico scarico merci,merci,08:00:00,20:00:00,linea,1,4,9.2202766,45.4655719
45432,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2241353,45.4660022
45528,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.157097,45.4596583
45547,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1565555,45.4710211
45556,carico scarico merci,,08:00:00,20:00:00,linea,3,7,9.1570205,45.4680384
45588,carico scarico merci,,08:00:00,20:00:00,linea,2,8,9.1601737,45.4711267
45622,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.219662,45.4622773
45632,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2216186,45.4623418
45665,carico scarico merci,merci,08:00:00,20:00:00,linea,3,4,9.2199147,45.4620475
45786,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2178394,45.4729971
45960,carico scarico merci,merci,08:00:00,20:00:00,linea,1,7,9.1557264,45.4597951
46019,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.156179,45.4604356
46187,carico scarico merci,,08:00:00,20:00:00,linea,2,6,9.1668525,45.4523636
46340,carico scarico merci,merci,08:00:00,20:00:00,linea,3,6,9.156449,45.4561525
46350,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1556228,45.4515106
46415,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.1790692,45.4521717
46498,carico scarico merci,merci,08:00:00,20:00:00,linea,3,6,9.1610491,45.445718
46515,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1639532,45.4454902
46575,carico scarico merci,merci,08:00:00,20:00:00,linea,3,5,9.2034159,45.4479074
46643,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1639358,45.4447335
46650,carico scarico merci,merci,08:00:00,20:00:00,linea,3,6,9.1692921,45.4438473
46706,carico scarico merci,merci,06:00:00,19:00:00,linea,1,5,9.1775779,45.4488643
46881,carico scarico merci,merci,06:00:00,19:00:00,linea,1,5,9.1770744,45.4471224
47003,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.2069359,45.4596547
47020,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.194369,45.4493785
47029,carico scarico merci,,08:00:00,20:00:00,linea,2,4,9.2078705,45.4604528
47045,carico scarico merci,,08:00:00,19:00:00,linea,2,4,9.2081611,45.4593631
47167,carico scarico merci,,08:00:00,20:00:00,linea,2,4,9.2055296,45.4503887
47174,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.145037,45.4493778
